Date,Open,High,Low,Close,Adj Close,Volume
1993-05-04,94.94999694824219,94.94999694824219,94.94999694824219,94.94999694824219,94.94999694824219,0
1993-05-05,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,0
1993-05-06,96.0199966430664,96.0199966430664,96.0199966430664,96.0199966430664,96.0199966430664,0
1993-05-07,95.91999816894531,95.91999816894531,95.91999816894531,95.91999816894531,95.91999816894531,0
1993-05-10,95.91000366210938,95.91000366210938,95.91000366210938,95.91000366210938,95.91000366210938,0
1993-05-11,95.94000244140625,95.94000244140625,95.94000244140625,95.94000244140625,95.94000244140625,0
1993-05-12,96.41999816894531,96.41999816894531,96.41999816894531,96.41999816894531,96.41999816894531,0
1993-05-13,95.76000213623047,95.76000213623047,95.76000213623047,95.76000213623047,95.76000213623047,0
1993-05-14,95.81999969482422,95.81999969482422,95.81999969482422,95.81999969482422,95.81999969482422,0
1993-05-17,95.58000183105469,95.58000183105469,95.58000183105469,95.58000183105469,95.58000183105469,0
1993-05-18,95.05999755859375,95.05999755859375,95.05999755859375,95.05999755859375,95.05999755859375,0
1993-05-19,96.19999694824219,96.19999694824219,96.19999694824219,96.19999694824219,96.19999694824219,0
1993-05-20,96.5999984741211,96.5999984741211,96.5999984741211,96.5999984741211,96.5999984741211,0
1993-05-21,95.98999786376953,95.98999786376953,95.98999786376953,95.98999786376953,95.98999786376953,0
1993-05-24,96.4800033569336,96.4800033569336,96.4800033569336,96.4800033569336,96.4800033569336,0
1993-05-25,96.5999984741211,96.5999984741211,96.5999984741211,96.5999984741211,96.5999984741211,0
1993-05-26,97.30999755859375,97.30999755859375,97.30999755859375,97.30999755859375,97.30999755859375,0
1993-05-27,97.61000061035156,97.61000061035156,97.61000061035156,97.61000061035156,97.61000061035156,0
1993-05-28,96.77999877929688,96.77999877929688,96.77999877929688,96.77999877929688,96.77999877929688,0
1993-06-01,97.91000366210938,97.91000366210938,97.91000366210938,97.91000366210938,97.91000366210938,0
1993-06-02,98.27999877929688,98.27999877929688,98.27999877929688,98.27999877929688,98.27999877929688,0
1993-06-03,97.95999908447266,97.95999908447266,97.95999908447266,97.95999908447266,97.95999908447266,0
1993-06-04,97.69999694824219,97.69999694824219,97.69999694824219,97.69999694824219,97.69999694824219,0
1993-06-07,97.66000366210938,97.66000366210938,97.66000366210938,97.66000366210938,97.66000366210938,0
1993-06-08,96.7300033569336,96.7300033569336,96.7300033569336,96.7300033569336,96.7300033569336,0
1993-06-09,96.86000061035156,96.86000061035156,96.86000061035156,96.86000061035156,96.86000061035156,0
1993-06-10,96.05000305175781,96.05000305175781,96.05000305175781,96.05000305175781,96.05000305175781,0
1993-06-11,96.6500015258789,96.6500015258789,96.6500015258789,96.6500015258789,96.6500015258789,0
1993-06-14,96.27999877929688,96.27999877929688,96.27999877929688,96.27999877929688,96.27999877929688,0
1993-06-15,96.48999786376953,96.48999786376953,96.48999786376953,96.48999786376953,96.48999786376953,0
1993-06-16,96.83999633789062,96.83999633789062,96.83999633789062,96.83999633789062,96.83999633789062,0
1993-06-17,96.69000244140625,96.69000244140625,96.69000244140625,96.69000244140625,96.69000244140625,0
1993-06-18,96.26000213623047,96.26000213623047,96.26000213623047,96.26000213623047,96.26000213623047,0
1993-06-21,97.08999633789062,97.08999633789062,97.08999633789062,97.08999633789062,97.08999633789062,0
1993-06-22,96.6500015258789,96.6500015258789,96.6500015258789,96.6500015258789,96.6500015258789,0
1993-06-23,96.61000061035156,96.61000061035156,96.61000061035156,96.61000061035156,96.61000061035156,0
1993-06-24,96.98999786376953,96.98999786376953,96.98999786376953,96.98999786376953,96.98999786376953,0
1993-06-25,96.69000244140625,96.69000244140625,96.69000244140625,96.69000244140625,96.69000244140625,0
1993-06-28,97.55000305175781,97.55000305175781,97.55000305175781,97.55000305175781,97.55000305175781,0
1993-06-29,97.4000015258789,97.4000015258789,97.4000015258789,97.4000015258789,97.4000015258789,0
1993-06-30,97.37999725341797,97.37999725341797,97.37999725341797,97.37999725341797,97.37999725341797,0
1993-07-01,96.95999908447266,96.95999908447266,96.95999908447266,96.95999908447266,96.95999908447266,0
1993-07-02,96.73999786376953,96.73999786376953,96.73999786376953,96.73999786376953,96.73999786376953,0
1993-07-06,95.72000122070312,95.72000122070312,95.72000122070312,95.72000122070312,95.72000122070312,0
1993-07-07,95.58000183105469,95.58000183105469,95.58000183105469,95.58000183105469,95.58000183105469,0
1993-07-08,96.69999694824219,96.69999694824219,96.69999694824219,96.69999694824219,96.69999694824219,0
1993-07-09,96.79000091552734,96.79000091552734,96.79000091552734,96.79000091552734,96.79000091552734,0
1993-07-12,96.80000305175781,96.80000305175781,96.80000305175781,96.80000305175781,96.80000305175781,0
1993-07-13,96.69000244140625,96.69000244140625,96.69000244140625,96.69000244140625,96.69000244140625,0
1993-07-14,97.44999694824219,97.44999694824219,97.44999694824219,97.44999694824219,97.44999694824219,0
1993-07-15,97.7300033569336,97.7300033569336,97.7300033569336,97.7300033569336,97.7300033569336,0
1993-07-16,97.8499984741211,97.8499984741211,97.8499984741211,97.8499984741211,97.8499984741211,0
1993-07-19,97.7699966430664,97.7699966430664,97.7699966430664,97.7699966430664,97.7699966430664,0
1993-07-20,97.63999938964844,97.63999938964844,97.63999938964844,97.63999938964844,97.63999938964844,0
1993-07-21,97.7699966430664,97.7699966430664,97.7699966430664,97.7699966430664,97.7699966430664,0
1993-07-22,97.30999755859375,97.30999755859375,97.30999755859375,97.30999755859375,97.30999755859375,0
1993-07-23,97.83999633789062,97.83999633789062,97.83999633789062,97.83999633789062,97.83999633789062,0
1993-07-26,98.29000091552734,98.29000091552734,98.29000091552734,98.29000091552734,98.29000091552734,0
1993-07-27,97.86000061035156,97.86000061035156,97.86000061035156,97.86000061035156,97.86000061035156,0
1993-07-28,97.63999938964844,97.63999938964844,97.63999938964844,97.63999938964844,97.63999938964844,0
1993-07-29,98.44999694824219,98.44999694824219,98.44999694824219,98.44999694824219,98.44999694824219,0
1993-07-30,98.08999633789062,98.08999633789062,98.08999633789062,98.08999633789062,98.08999633789062,0
1993-08-02,98.54000091552734,98.54000091552734,98.54000091552734,98.54000091552734,98.54000091552734,0
1993-08-03,98.54000091552734,98.54000091552734,98.54000091552734,98.54000091552734,98.54000091552734,0
1993-08-04,98.23999786376953,98.23999786376953,98.23999786376953,98.23999786376953,98.23999786376953,0
1993-08-05,98.58000183105469,98.58000183105469,98.58000183105469,98.58000183105469,98.58000183105469,0
1993-08-06,98.79000091552734,98.79000091552734,98.79000091552734,98.79000091552734,98.79000091552734,0
1993-08-09,99.4000015258789,99.4000015258789,99.4000015258789,99.4000015258789,99.4000015258789,0
1993-08-10,99.56999969482422,99.56999969482422,99.56999969482422,99.56999969482422,99.56999969482422,0
1993-08-11,99.72000122070312,99.72000122070312,99.72000122070312,99.72000122070312,99.72000122070312,0
1993-08-12,99.19999694824219,99.19999694824219,99.19999694824219,99.19999694824219,99.19999694824219,0
1993-08-13,99.33000183105469,99.33000183105469,99.33000183105469,99.33000183105469,99.33000183105469,0
1993-08-16,99.27999877929688,99.27999877929688,99.27999877929688,99.27999877929688,99.27999877929688,0
1993-08-17,99.38999938964844,99.38999938964844,99.38999938964844,99.38999938964844,99.38999938964844,0
1993-08-18,99.87999725341797,99.87999725341797,99.87999725341797,99.87999725341797,99.87999725341797,0
1993-08-19,100.05000305175781,100.05000305175781,100.05000305175781,100.05000305175781,100.05000305175781,0
1993-08-20,100.08999633789062,100.08999633789062,100.08999633789062,100.08999633789062,100.08999633789062,0
1993-08-23,99.55999755859375,99.55999755859375,99.55999755859375,99.55999755859375,99.55999755859375,0
1993-08-24,100.5999984741211,100.5999984741211,100.5999984741211,100.5999984741211,100.5999984741211,0
1993-08-25,101.05999755859375,101.05999755859375,101.05999755859375,101.05999755859375,101.05999755859375,0
1993-08-26,100.8499984741211,100.8499984741211,100.8499984741211,100.8499984741211,100.8499984741211,0
1993-08-27,100.66000366210938,100.66000366210938,100.66000366210938,100.66000366210938,100.66000366210938,0
1993-08-30,100.93000030517578,100.93000030517578,100.93000030517578,100.93000030517578,100.93000030517578,0
1993-08-31,101.4000015258789,101.4000015258789,101.4000015258789,101.4000015258789,101.4000015258789,0
1993-09-01,101.02999877929688,101.02999877929688,101.02999877929688,101.02999877929688,101.02999877929688,0
1993-09-02,100.31999969482422,100.31999969482422,100.31999969482422,100.31999969482422,100.31999969482422,0
1993-09-03,100.0999984741211,100.0999984741211,100.0999984741211,100.0999984741211,100.0999984741211,0
1993-09-07,99.58000183105469,99.58000183105469,99.58000183105469,99.58000183105469,99.58000183105469,0
1993-09-08,98.97000122070312,98.97000122070312,98.97000122070312,98.97000122070312,98.97000122070312,0
1993-09-09,99.12000274658203,99.12000274658203,99.12000274658203,99.12000274658203,99.12000274658203,0
1993-09-10,99.79000091552734,99.79000091552734,99.79000091552734,99.79000091552734,99.79000091552734,0
1993-09-13,100.58000183105469,100.58000183105469,100.58000183105469,100.58000183105469,100.58000183105469,0
1993-09-14,100.19999694824219,100.19999694824219,100.19999694824219,100.19999694824219,100.19999694824219,0
1993-09-15,100.51000213623047,100.51000213623047,100.51000213623047,100.51000213623047,100.51000213623047,0
1993-09-16,100.4000015258789,100.4000015258789,100.4000015258789,100.4000015258789,100.4000015258789,0
1993-09-17,100.2699966430664,100.2699966430664,100.2699966430664,100.2699966430664,100.2699966430664,0
1993-09-20,99.51000213623047,99.51000213623047,99.51000213623047,99.51000213623047,99.51000213623047,0
1993-09-21,98.8499984741211,98.8499984741211,98.8499984741211,98.8499984741211,98.8499984741211,0
1993-09-22,99.4800033569336,99.4800033569336,99.4800033569336,99.4800033569336,99.4800033569336,0
1993-09-23,99.41000366210938,99.41000366210938,99.41000366210938,99.41000366210938,99.41000366210938,0
1993-09-24,99.1500015258789,99.1500015258789,99.1500015258789,99.1500015258789,99.1500015258789,0
1993-09-27,100.16000366210938,100.16000366210938,100.16000366210938,100.16000366210938,100.16000366210938,0
1993-09-28,100.20999908447266,100.20999908447266,100.20999908447266,100.20999908447266,100.20999908447266,0
1993-09-29,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211,0
1993-09-30,99.58999633789062,99.58999633789062,99.58999633789062,99.58999633789062,99.58999633789062,0
1993-10-01,100.0199966430664,100.0199966430664,100.0199966430664,100.0199966430664,100.0199966430664,0
1993-10-04,100.11000061035156,100.11000061035156,100.11000061035156,100.11000061035156,100.11000061035156,0
1993-10-05,99.80999755859375,99.80999755859375,99.80999755859375,99.80999755859375,99.80999755859375,0
1993-10-06,99.63999938964844,99.63999938964844,99.63999938964844,99.63999938964844,99.63999938964844,0
1993-10-07,99.08999633789062,99.08999633789062,99.08999633789062,99.08999633789062,99.08999633789062,0
1993-10-08,99.25,99.25,99.25,99.25,99.25,0
1993-10-11,99.26000213623047,99.26000213623047,99.26000213623047,99.26000213623047,99.26000213623047,0
1993-10-12,98.68000030517578,98.68000030517578,98.68000030517578,98.68000030517578,98.68000030517578,0
1993-10-13,98.6500015258789,98.6500015258789,98.6500015258789,98.6500015258789,98.6500015258789,0
1993-10-14,98.62000274658203,98.62000274658203,98.62000274658203,98.62000274658203,98.62000274658203,0
1993-10-15,99.44000244140625,99.44000244140625,99.44000244140625,99.44000244140625,99.44000244140625,0
1993-10-18,99.69000244140625,99.69000244140625,99.69000244140625,99.69000244140625,99.69000244140625,0
1993-10-19,99.7699966430664,99.7699966430664,99.7699966430664,99.7699966430664,99.7699966430664,0
1993-10-20,99.0,99.0,99.0,99.0,99.0,0
1993-10-21,98.66000366210938,98.66000366210938,98.66000366210938,98.66000366210938,98.66000366210938,0
1993-10-22,98.81999969482422,98.81999969482422,98.81999969482422,98.81999969482422,98.81999969482422,0
1993-10-25,99.26000213623047,99.26000213623047,99.26000213623047,99.26000213623047,99.26000213623047,0
1993-10-26,99.7300033569336,99.7300033569336,99.7300033569336,99.7300033569336,99.7300033569336,0
1993-10-27,99.93000030517578,99.93000030517578,99.93000030517578,99.93000030517578,99.93000030517578,0
1993-10-28,100.58000183105469,100.58000183105469,100.58000183105469,100.58000183105469,100.58000183105469,0
