Date,Open,High,Low,Close,Adj Close,Volume
2021-05-18,5.079999923706055,5.079999923706055,5.079999923706055,5.079999923706055,5.079999923706055,0
2021-05-19,4.966000080108643,4.966000080108643,4.953000068664551,4.953000068664551,4.953000068664551,0
2021-05-20,5.00600004196167,5.0320000648498535,5.00600004196167,5.0320000648498535,5.0320000648498535,0
2021-05-21,5.045000076293945,5.045000076293945,5.043000221252441,5.043000221252441,5.043000221252441,0
2021-05-25,5.067999839782715,5.079999923706055,5.066999912261963,5.079999923706055,5.079999923706055,0
2021-05-26,5.10099983215332,5.10099983215332,5.035999774932861,5.035999774932861,5.035999774932861,0
2021-05-27,5.086999893188477,5.113999843597412,5.086999893188477,5.0920000076293945,5.0920000076293945,0
2021-05-28,5.1020002365112305,5.15500020980835,5.1020002365112305,5.117000102996826,5.117000102996826,0
2021-05-31,5.103000164031982,5.135000228881836,5.103000164031982,5.133999824523926,5.133999824523926,0
2021-06-01,5.136000156402588,5.184000015258789,5.136000156402588,5.184000015258789,5.184000015258789,0
2021-06-02,5.190999984741211,5.190999984741211,5.169000148773193,5.171999931335449,5.171999931335449,0
2021-06-03,5.15500020980835,5.172999858856201,5.151000022888184,5.151000022888184,5.151000022888184,0
2021-06-04,5.177000045776367,5.183000087738037,5.177000045776367,5.183000087738037,5.183000087738037,0
2021-06-07,5.177999973297119,5.202000141143799,5.1519999504089355,5.202000141143799,5.202000141143799,0
2021-06-08,5.170000076293945,5.204999923706055,5.170000076293945,5.204999923706055,5.204999923706055,0
2021-06-09,5.198999881744385,5.198999881744385,5.191999912261963,5.193999767303467,5.193999767303467,0
2021-06-10,5.203999996185303,5.203999996185303,5.177999973297119,5.177999973297119,5.177999973297119,0
2021-06-11,5.1479997634887695,5.195000171661377,5.1479997634887695,5.195000171661377,5.195000171661377,0
2021-06-14,5.234000205993652,5.241000175476074,5.196000099182129,5.196000099182129,5.196000099182129,0
2021-06-15,5.203000068664551,5.248000144958496,5.203000068664551,5.248000144958496,5.248000144958496,0
2021-06-16,5.260000228881836,5.264999866485596,5.255000114440918,5.264999866485596,5.264999866485596,50
2021-06-17,5.216000080108643,5.244999885559082,5.216000080108643,5.244999885559082,5.244999885559082,0
2021-06-18,5.258999824523926,5.258999824523926,5.190999984741211,5.190999984741211,5.190999984741211,0
2021-06-21,5.131999969482422,5.193999767303467,5.131999969482422,5.193999767303467,5.193999767303467,0
2021-06-22,5.229000091552734,5.25,5.2210001945495605,5.25,5.25,0
2021-06-23,5.26200008392334,5.26200008392334,5.242000102996826,5.242000102996826,5.242000102996826,0
2021-06-24,5.249000072479248,5.261000156402588,5.249000072479248,5.261000156402588,5.261000156402588,0
2021-06-25,5.267000198364258,5.269000053405762,5.263000011444092,5.263000011444092,5.263000011444092,0
2021-06-28,5.255000114440918,5.264999866485596,5.218999862670898,5.218999862670898,5.218999862670898,0
2021-06-29,5.241000175476074,5.241000175476074,5.235000133514404,5.238999843597412,5.238999843597412,0
2021-06-30,5.206999778747559,5.2210001945495605,5.169000148773193,5.169000148773193,5.169000148773193,0
2021-07-01,5.234000205993652,5.234000205993652,5.2179999351501465,5.229000091552734,5.229000091552734,0
2021-07-02,5.2210001945495605,5.264999866485596,5.2210001945495605,5.26200008392334,5.26200008392334,0
2021-07-05,5.250999927520752,5.255000114440918,5.241000175476074,5.255000114440918,5.255000114440918,0
2021-07-06,5.254000186920166,5.295000076293945,5.254000186920166,5.295000076293945,5.295000076293945,0
2021-07-07,5.296999931335449,5.302999973297119,5.296999931335449,5.302999973297119,5.302999973297119,0
2021-07-08,5.285999774932861,5.285999774932861,5.22599983215332,5.22599983215332,5.22599983215332,0
2021-07-09,5.275000095367432,5.314000129699707,5.275000095367432,5.314000129699707,5.314000129699707,0
2021-07-12,5.322999954223633,5.341000080108643,5.297999858856201,5.341000080108643,5.341000080108643,0
2021-07-13,5.339000225067139,5.343999862670898,5.335999965667725,5.343999862670898,5.343999862670898,0
2021-07-14,5.343999862670898,5.343999862670898,5.320000171661377,5.324999809265137,5.324999809265137,0
2021-07-15,5.303999900817871,5.303999900817871,5.28000020980835,5.28000020980835,5.28000020980835,0
2021-07-16,5.288000106811523,5.288000106811523,5.248000144958496,5.248000144958496,5.248000144958496,0
2021-07-19,5.202000141143799,5.202000141143799,5.130000114440918,5.130000114440918,5.130000114440918,0
2021-07-20,5.190000057220459,5.203999996185303,5.185999870300293,5.203999996185303,5.203999996185303,0
2021-07-21,5.216000080108643,5.2779998779296875,5.216000080108643,5.2779998779296875,5.2779998779296875,0
2021-07-22,5.270999908447266,5.357999801635742,5.270999908447266,5.3379998207092285,5.3379998207092285,0
2021-07-23,5.360000133514404,5.385000228881836,5.360000133514404,5.381999969482422,5.381999969482422,0
2021-07-26,5.369999885559082,5.388999938964844,5.369999885559082,5.388999938964844,5.388999938964844,0
2021-07-27,5.348999977111816,5.364999771118164,5.326000213623047,5.364999771118164,5.364999771118164,0
2021-07-28,5.3460001945495605,5.385000228881836,5.3460001945495605,5.381999969482422,5.381999969482422,0
2021-07-29,5.4120001792907715,5.415999889373779,5.4120001792907715,5.415999889373779,5.415999889373779,0
2021-07-30,5.3470001220703125,5.381999969482422,5.3470001220703125,5.376999855041504,5.376999855041504,300
2021-08-02,5.422999858856201,5.422999858856201,5.40500020980835,5.40500020980835,5.40500020980835,0
2021-08-03,5.388999938964844,5.4019999504089355,5.388999938964844,5.4019999504089355,5.4019999504089355,0
2021-08-04,5.425000190734863,5.443999767303467,5.425000190734863,5.443999767303467,5.443999767303467,0
2021-08-05,5.439000129699707,5.484000205993652,5.439000129699707,5.484000205993652,5.484000205993652,0
2021-08-06,5.4720001220703125,5.4720001220703125,5.46999979019165,5.4720001220703125,5.4720001220703125,0
2021-08-09,5.446000099182129,5.460999965667725,5.446000099182129,5.449999809265137,5.449999809265137,0
2021-08-10,5.426000118255615,5.4710001945495605,5.426000118255615,5.466000080108643,5.466000080108643,0
2021-08-11,5.4679999351501465,5.499000072479248,5.4679999351501465,5.499000072479248,5.499000072479248,1500
2021-08-12,5.505000114440918,5.520999908447266,5.505000114440918,5.520999908447266,5.520999908447266,0
2021-08-13,5.514999866485596,5.539000034332275,5.514999866485596,5.5320000648498535,5.5320000648498535,0
2021-08-16,5.492000102996826,5.514999866485596,5.492000102996826,5.510000228881836,5.510000228881836,0
2021-08-17,5.480000019073486,5.508999824523926,5.466000080108643,5.504000186920166,5.504000186920166,0
2021-08-18,5.505000114440918,5.514999866485596,5.500999927520752,5.514999866485596,5.514999866485596,0
2021-08-19,5.4629998207092285,5.4629998207092285,5.414000034332275,5.439000129699707,5.439000129699707,0
2021-08-20,5.416999816894531,5.420000076293945,5.4120001792907715,5.420000076293945,5.420000076293945,0
2021-08-23,5.478000164031982,5.480999946594238,5.459000110626221,5.465000152587891,5.465000152587891,0
2021-08-24,5.489999771118164,5.504000186920166,5.480999946594238,5.480999946594238,5.480999946594238,0
